transaccion_id,fecha,cliente_id,producto_id,tipo,monto,canal,mcc,dias_mora
840,2025-10-07,72,6,deposito,561822.89,app,viajes,0
841,2025-08-29,49,9,compra_tc,137553.78,telefono,entretenimiento,0
842,2025-08-14,79,8,apertura,0.0,web,salud,0
843,2025-10-06,17,10,apertura,0.0,app,salud,0
844,2025-07-03,60,3,compra_tc,90862.84,web,gasolina,0
845,2025-08-06,87,5,retiro,88343.98,oficina,entretenimiento,0
846,2025-08-12,88,7,compra_tc,282355.33,web,entretenimiento,0
847,2025-08-09,45,5,retiro,120252.71,web,servicios,0
848,2025-09-28,83,8,cancelacion,0.0,app,viajes,0
849,2025-08-24,69,12,compra_tc,108758.25,telefono,restaurante,0
850,2025-09-25,32,5,apertura,0.0,web,ecommerce,0
851,2025-08-08,44,1,deposito,318426.24,app,supermercado,0
852,2025-07-15,65,5,cancelacion,0.0,oficina,entretenimiento,0
853,2025-07-04,87,4,pago_cuota,375566.88,app,gasolina,0
854,2025-10-01,8,6,atraso_pago,193543.79,app,salud,25
855,2025-09-24,77,3,compra_tc,111436.73,telefono,ecommerce,0
856,2025-07-25,72,15,compra_tc,343454.2,web,restaurante,0
857,2025-07-13,87,11,compra_tc,364320.98,oficina,viajes,0
858,2025-09-20,43,5,cancelacion,0.0,app,entretenimiento,0
859,2025-08-02,1,2,atraso_pago,337793.79,web,supermercado,35
860,2025-07-16,51,11,atraso_pago,99302.28,web,entretenimiento,52
861,2025-08-11,24,6,apertura,0.0,app,gasolina,0
862,2025-09-04,99,13,compra_tc,242798.19,web,entretenimiento,0
863,2025-08-24,24,15,pago_cuota,225528.9,app,entretenimiento,0
864,2025-10-07,17,12,compra_tc,251466.56,app,entretenimiento,0
865,2025-08-11,5,6,compra_tc,128944.84,app,salud,0
866,2025-08-03,20,5,compra_tc,349964.97,oficina,salud,0
867,2025-07-30,21,6,pago_cuota,119343.04,app,ecommerce,0
868,2025-07-13,58,11,compra_tc,109281.33,telefono,ecommerce,0
869,2025-07-13,31,7,compra_tc,110410.82,web,supermercado,0
870,2025-07-18,100,12,compra_tc,632852.0,oficina,viajes,0
871,2025-08-01,11,5,compra_tc,96820.26,web,restaurante,0
872,2025-10-04,52,1,cancelacion,0.0,oficina,servicios,0
873,2025-10-07,15,8,retiro,44105.85,telefono,viajes,0
874,2025-08-08,83,4,cancelacion,0.0,oficina,viajes,0
875,2025-08-15,7,9,pago_cuota,160302.01,oficina,viajes,0
876,2025-07-29,28,14,compra_tc,506286.92,oficina,servicios,0
877,2025-08-31,51,10,retiro,61765.06,web,supermercado,0
878,2025-10-01,58,12,compra_tc,84841.07,app,servicios,0
879,2025-08-31,5,6,compra_tc,150007.82,web,supermercado,0
880,2025-08-26,5,1,compra_tc,521967.85,app,servicios,0
881,2025-07-16,94,3,compra_tc,87648.44,web,restaurante,0
882,2025-08-25,96,3,compra_tc,26585.16,telefono,entretenimiento,0
883,2025-07-10,8,10,pago_cuota,135766.79,telefono,viajes,0
884,2025-07-30,64,12,deposito,379643.38,oficina,entretenimiento,0
885,2025-07-25,10,12,compra_tc,80044.33,telefono,supermercado,0
886,2025-09-22,38,4,compra_tc,294652.66,oficina,servicios,0
887,2025-07-05,96,6,retiro,47289.17,app,restaurante,0
888,2025-09-03,92,15,compra_tc,146885.55,telefono,servicios,0
889,2025-10-02,81,7,compra_tc,275647.35,app,entretenimiento,0
890,2025-08-18,95,10,apertura,0.0,web,salud,0
891,2025-07-03,8,4,compra_tc,184805.52,app,restaurante,0
892,2025-08-14,25,6,compra_tc,380972.11,web,viajes,0
893,2025-07-14,73,11,pago_cuota,181427.3,app,gasolina,0
894,2025-07-30,66,1,compra_tc,98278.62,app,viajes,0
895,2025-09-06,79,14,deposito,565476.72,telefono,gasolina,0
896,2025-07-18,50,8,retiro,154824.76,app,restaurante,0
897,2025-08-31,67,7,compra_tc,44253.35,telefono,salud,0
898,2025-08-06,49,15,deposito,357643.55,telefono,entretenimiento,0
899,2025-07-25,36,11,pago_cuota,87281.56,oficina,salud,0
900,2025-08-17,68,11,compra_tc,186762.77,oficina,supermercado,0
901,2025-09-03,78,9,deposito,395507.23,web,salud,0
902,2025-08-22,41,3,compra_tc,110777.26,app,ecommerce,0
903,2025-09-17,89,2,pago_cuota,41148.46,web,restaurante,0
904,2025-09-11,62,1,compra_tc,466905.25,app,entretenimiento,0
905,2025-07-15,10,3,pago_cuota,294214.65,oficina,entretenimiento,0
906,2025-08-18,21,5,compra_tc,153111.36,oficina,supermercado,0
907,2025-09-26,36,14,atraso_pago,266208.34,app,entretenimiento,23
908,2025-09-06,12,11,compra_tc,125671.83,app,salud,0
909,2025-07-12,91,2,pago_cuota,139348.82,oficina,restaurante,0
910,2025-08-28,2,12,pago_cuota,117695.36,oficina,viajes,0
911,2025-08-06,13,3,retiro,77568.25,web,salud,0
912,2025-08-30,53,15,deposito,251156.96,oficina,servicios,0
913,2025-10-09,32,15,deposito,83834.21,app,gasolina,0
914,2025-08-12,95,15,retiro,81884.73,web,restaurante,0
915,2025-09-08,16,4,apertura,0.0,app,entretenimiento,0
916,2025-08-08,32,7,compra_tc,589288.11,telefono,supermercado,0
917,2025-08-25,32,13,deposito,86253.65,web,viajes,0
918,2025-09-01,98,3,atraso_pago,210876.23,app,ecommerce,4
919,2025-08-15,11,15,cancelacion,0.0,oficina,viajes,0
920,2025-09-26,10,9,apertura,0.0,telefono,salud,0
921,2025-07-11,15,8,pago_cuota,173551.36,app,gasolina,0
922,2025-08-31,17,4,compra_tc,301401.81,web,viajes,0
923,2025-09-15,40,13,pago_cuota,196597.42,app,ecommerce,0
924,2025-10-06,18,1,retiro,92081.13,telefono,servicios,0
925,2025-07-25,55,1,pago_cuota,164410.97,web,supermercado,0
926,2025-09-09,73,1,pago_cuota,146641.74,telefono,restaurante,0
927,2025-08-21,25,1,atraso_pago,44892.2,app,gasolina,52
928,2025-07-04,59,8,pago_cuota,149071.4,oficina,ecommerce,0
929,2025-08-28,78,3,atraso_pago,113288.19,oficina,entretenimiento,13
930,2025-09-10,89,15,pago_cuota,79497.5,app,salud,0
931,2025-07-20,22,6,compra_tc,926786.93,app,salud,0
932,2025-10-01,30,3,pago_cuota,312915.18,app,salud,0
933,2025-09-01,84,11,retiro,43654.16,web,entretenimiento,0
934,2025-08-23,85,5,compra_tc,207449.94,telefono,entretenimiento,0
935,2025-09-12,44,13,compra_tc,451629.62,telefono,gasolina,0
936,2025-10-06,32,15,cancelacion,0.0,telefono,viajes,0
937,2025-08-26,51,14,compra_tc,171765.97,app,gasolina,0
938,2025-09-28,46,13,deposito,213026.63,telefono,salud,0
939,2025-08-10,21,15,deposito,80031.58,app,servicios,0
940,2025-07-03,99,7,pago_cuota,169828.04,web,ecommerce,0
941,2025-07-06,32,2,deposito,426639.23,oficina,restaurante,0
942,2025-07-05,94,6,compra_tc,467723.84,app,restaurante,0
943,2025-07-05,39,13,deposito,164023.78,app,gasolina,0
944,2025-08-23,12,6,pago_cuota,750134.62,oficina,salud,0
945,2025-08-16,47,11,deposito,46246.68,oficina,entretenimiento,0
946,2025-09-25,18,3,compra_tc,208845.85,web,supermercado,0
947,2025-08-18,21,6,deposito,72672.3,telefono,servicios,0
948,2025-07-09,13,10,compra_tc,173360.38,app,gasolina,0
949,2025-10-07,21,10,compra_tc,112946.02,telefono,salud,0
950,2025-07-20,8,14,compra_tc,232074.62,app,viajes,0
951,2025-08-30,46,5,compra_tc,148922.83,web,restaurante,0
952,2025-08-04,7,12,atraso_pago,82162.2,oficina,restaurante,18
953,2025-08-19,23,2,compra_tc,95587.4,web,servicios,0
954,2025-09-20,96,9,apertura,0.0,oficina,restaurante,0
955,2025-08-31,75,8,cancelacion,0.0,telefono,supermercado,0
956,2025-07-17,86,3,deposito,59327.69,telefono,salud,0
957,2025-09-26,22,8,compra_tc,239318.7,web,salud,0
958,2025-07-03,89,14,pago_cuota,113616.36,oficina,servicios,0
959,2025-08-01,22,9,retiro,97967.9,web,salud,0
960,2025-10-07,92,14,pago_cuota,231139.83,oficina,entretenimiento,0
961,2025-07-13,29,15,compra_tc,372599.36,oficina,servicios,0
962,2025-09-27,13,3,deposito,107060.86,telefono,salud,0
963,2025-09-11,82,3,atraso_pago,143461.26,telefono,supermercado,55
964,2025-09-06,2,2,retiro,66629.1,oficina,ecommerce,0
965,2025-07-14,29,8,compra_tc,247163.05,oficina,gasolina,0
966,2025-10-09,85,10,deposito,165994.25,oficina,gasolina,0
967,2025-10-06,79,1,compra_tc,166121.72,telefono,salud,0
968,2025-07-11,52,8,compra_tc,134700.12,telefono,viajes,0
969,2025-08-25,27,7,apertura,0.0,app,restaurante,0
970,2025-09-05,50,14,compra_tc,536732.82,oficina,supermercado,0
971,2025-09-30,95,7,compra_tc,867643.6,app,viajes,0
972,2025-07-29,79,3,compra_tc,211920.07,oficina,entretenimiento,0
973,2025-07-09,23,1,apertura,0.0,telefono,viajes,0
974,2025-09-05,88,4,retiro,31959.62,app,salud,0
975,2025-07-25,44,9,deposito,114694.67,app,supermercado,0
976,2025-10-06,77,5,retiro,89362.75,web,gasolina,0
977,2025-09-14,22,1,compra_tc,98662.06,oficina,restaurante,0
978,2025-08-11,43,15,pago_cuota,84959.16,telefono,gasolina,0
979,2025-07-09,37,5,pago_cuota,392239.96,web,viajes,0
980,2025-09-17,61,13,compra_tc,166068.16,web,entretenimiento,0
981,2025-08-09,97,8,pago_cuota,141436.32,oficina,restaurante,0
982,2025-07-25,56,8,apertura,0.0,web,ecommerce,0
983,2025-07-05,3,5,compra_tc,371120.21,oficina,viajes,0
984,2025-07-11,63,12,compra_tc,140251.84,web,gasolina,0
985,2025-08-28,19,9,compra_tc,113028.52,oficina,gasolina,0
986,2025-10-06,23,15,compra_tc,53823.98,telefono,salud,0
987,2025-09-26,29,1,apertura,0.0,oficina,gasolina,0
988,2025-09-17,30,4,pago_cuota,88469.74,oficina,supermercado,0
989,2025-08-07,39,3,pago_cuota,423395.61,app,viajes,0
990,2025-09-10,25,2,retiro,355010.79,telefono,servicios,0
991,2025-07-05,8,15,compra_tc,68548.97,telefono,servicios,0
992,2025-08-17,58,8,pago_cuota,59358.42,telefono,entretenimiento,0
993,2025-09-28,16,7,pago_cuota,107305.23,web,restaurante,0
994,2025-07-18,72,9,deposito,110314.98,app,gasolina,0
995,2025-09-08,1,2,cancelacion,0.0,telefono,salud,0
996,2025-08-06,5,14,retiro,77694.36,web,salud,0
997,2025-08-29,3,14,pago_cuota,158455.5,web,gasolina,0
998,2025-08-17,65,4,atraso_pago,298314.91,web,supermercado,44
999,2025-09-15,4,14,compra_tc,77268.75,app,salud,0
1000,2025-07-28,99,15,compra_tc,326651.08,web,servicios,0
1001,2025-09-07,96,6,compra_tc,97727.99,app,restaurante,0
1002,2025-09-15,64,11,compra_tc,732294.47,oficina,viajes,0
1003,2025-09-19,98,3,pago_cuota,404958.4,web,ecommerce,0
1004,2025-08-09,89,8,deposito,180442.12,telefono,supermercado,0
1005,2025-08-14,10,3,apertura,0.0,web,entretenimiento,0
1006,2025-10-04,21,14,pago_cuota,58014.62,oficina,entretenimiento,0
1007,2025-08-31,46,12,pago_cuota,240000.53,oficina,salud,0
1008,2025-10-01,91,13,compra_tc,159327.65,web,viajes,0
1009,2025-08-27,27,13,compra_tc,311391.68,oficina,ecommerce,0
1010,2025-09-05,66,2,deposito,913722.17,app,entretenimiento,0
1011,2025-08-25,41,13,pago_cuota,75931.62,app,gasolina,0
1012,2025-08-09,13,13,atraso_pago,61916.54,web,gasolina,18
1013,2025-10-06,9,3,compra_tc,186240.13,app,restaurante,0
1014,2025-08-09,36,11,compra_tc,362700.15,app,ecommerce,0
1015,2025-09-29,86,6,pago_cuota,67409.03,telefono,gasolina,0
1016,2025-09-15,90,2,compra_tc,166747.72,web,entretenimiento,0
1017,2025-08-02,58,8,compra_tc,424654.24,oficina,gasolina,0
1018,2025-07-06,54,1,retiro,31137.24,web,servicios,0
1019,2025-09-26,12,7,compra_tc,191898.64,app,salud,0
1020,2025-07-19,81,2,deposito,133819.8,telefono,entretenimiento,0
1021,2025-09-18,78,10,compra_tc,177532.61,web,entretenimiento,0
1022,2025-08-09,14,12,compra_tc,267493.09,web,entretenimiento,0
1023,2025-09-30,34,6,pago_cuota,151967.57,app,restaurante,0
1024,2025-10-05,53,12,retiro,48147.22,app,viajes,0
1025,2025-08-28,20,2,pago_cuota,91673.09,web,entretenimiento,0
1026,2025-08-28,75,2,retiro,265080.67,app,gasolina,0
1027,2025-08-17,16,10,compra_tc,204895.02,app,servicios,0
1028,2025-08-10,95,13,retiro,175851.95,app,entretenimiento,0
1029,2025-07-13,70,8,compra_tc,193921.11,app,supermercado,0
1030,2025-08-14,56,15,deposito,344105.23,app,supermercado,0
1031,2025-09-27,83,15,deposito,148007.65,telefono,viajes,0
1032,2025-08-22,58,12,apertura,0.0,app,ecommerce,0
1033,2025-08-11,4,2,pago_cuota,222224.82,oficina,restaurante,0
1034,2025-10-08,4,7,compra_tc,358312.86,web,servicios,0
1035,2025-09-01,20,3,compra_tc,85819.63,telefono,salud,0
1036,2025-07-27,10,8,atraso_pago,97878.1,telefono,servicios,21
1037,2025-08-07,24,7,pago_cuota,116145.38,app,supermercado,0
1038,2025-08-29,99,14,retiro,303474.11,web,supermercado,0
1039,2025-07-07,26,8,compra_tc,241396.19,oficina,viajes,0
1040,2025-07-05,37,14,compra_tc,64417.41,app,ecommerce,0
1041,2025-08-14,85,7,compra_tc,152498.81,web,ecommerce,0
1042,2025-08-27,54,11,cancelacion,0.0,app,viajes,0
1043,2025-07-31,21,6,deposito,85908.06,app,entretenimiento,0
1044,2025-07-23,74,13,apertura,0.0,app,servicios,0
1045,2025-08-11,38,7,compra_tc,132849.71,app,supermercado,0
1046,2025-07-10,46,5,deposito,151627.0,app,servicios,0
1047,2025-08-01,4,7,deposito,146848.19,app,servicios,0
1048,2025-08-22,60,1,compra_tc,455875.71,app,restaurante,0
1049,2025-07-30,57,1,atraso_pago,113555.54,oficina,supermercado,33
1050,2025-08-08,45,9,cancelacion,0.0,telefono,ecommerce,0
1051,2025-07-31,20,14,apertura,0.0,oficina,salud,0
1052,2025-09-20,17,5,retiro,68573.58,app,servicios,0
1053,2025-10-08,71,13,compra_tc,172069.43,app,supermercado,0
1054,2025-07-02,4,5,compra_tc,170373.0,oficina,servicios,0
1055,2025-09-16,93,3,cancelacion,0.0,oficina,restaurante,0
1056,2025-09-15,14,5,compra_tc,89191.12,telefono,entretenimiento,0
1057,2025-10-01,3,3,retiro,84532.15,oficina,gasolina,0
1058,2025-07-12,88,9,retiro,166275.23,telefono,supermercado,0
1059,2025-08-08,80,9,deposito,172206.55,app,viajes,0
1060,2025-09-04,58,6,cancelacion,0.0,web,gasolina,0
1061,2025-10-04,55,15,compra_tc,182942.27,web,servicios,0
1062,2025-07-13,4,1,compra_tc,217983.92,web,viajes,0
1063,2025-08-15,24,7,compra_tc,240639.6,web,viajes,0
1064,2025-07-27,34,7,pago_cuota,115260.61,app,viajes,0
1065,2025-07-17,30,14,compra_tc,85996.79,web,supermercado,0
1066,2025-10-03,82,10,compra_tc,69348.46,oficina,ecommerce,0
1067,2025-10-06,19,10,atraso_pago,298647.72,oficina,servicios,37
1068,2025-08-29,31,4,apertura,0.0,web,gasolina,0
1069,2025-09-02,60,8,compra_tc,256415.71,oficina,restaurante,0
1070,2025-09-26,60,6,pago_cuota,229738.94,telefono,ecommerce,0
1071,2025-08-04,19,4,apertura,0.0,app,servicios,0
1072,2025-09-08,49,4,compra_tc,105091.48,web,entretenimiento,0
1073,2025-09-21,63,2,compra_tc,81937.73,web,entretenimiento,0
1074,2025-07-30,83,14,compra_tc,75921.49,app,supermercado,0
1075,2025-09-09,22,2,deposito,456266.63,oficina,viajes,0
1076,2025-09-12,24,12,compra_tc,115243.04,app,restaurante,0
1077,2025-10-04,76,14,cancelacion,0.0,app,servicios,0
1078,2025-10-06,30,4,pago_cuota,114237.67,oficina,gasolina,0
1079,2025-09-01,58,5,pago_cuota,81104.0,app,servicios,0
1080,2025-07-28,31,8,compra_tc,75655.44,oficina,ecommerce,0
1081,2025-08-29,100,15,pago_cuota,86262.34,oficina,entretenimiento,0
1082,2025-09-17,64,6,deposito,527070.04,app,salud,0
1083,2025-10-02,19,14,retiro,45717.08,telefono,ecommerce,0
1084,2025-08-06,48,15,retiro,429723.46,oficina,servicios,0
1085,2025-10-01,45,4,deposito,108433.93,app,restaurante,0
1086,2025-07-22,100,13,apertura,0.0,oficina,servicios,0
1087,2025-09-06,94,11,atraso_pago,132318.03,telefono,servicios,13
1088,2025-07-20,55,7,retiro,78024.85,telefono,supermercado,0
1089,2025-10-04,55,8,compra_tc,66836.56,web,gasolina,0
1090,2025-10-08,97,2,compra_tc,151922.36,oficina,restaurante,0
1091,2025-09-06,18,12,compra_tc,72344.87,oficina,servicios,0
1092,2025-09-29,63,7,deposito,60187.36,app,viajes,0
1093,2025-09-02,92,15,pago_cuota,141573.67,oficina,gasolina,0
1094,2025-07-17,47,14,pago_cuota,83454.78,web,ecommerce,0
1095,2025-07-12,75,2,apertura,0.0,telefono,restaurante,0
1096,2025-07-22,57,2,apertura,0.0,telefono,ecommerce,0
1097,2025-07-17,45,8,apertura,0.0,web,entretenimiento,0
1098,2025-07-10,33,2,compra_tc,101051.14,oficina,servicios,0
1099,2025-09-03,17,15,retiro,107416.69,oficina,ecommerce,0
1100,2025-07-22,70,11,compra_tc,25991.64,web,ecommerce,0
1101,2025-09-28,4,9,compra_tc,133617.74,app,supermercado,0
1102,2025-09-20,20,12,compra_tc,174372.46,telefono,ecommerce,0
1103,2025-08-19,47,1,compra_tc,181286.45,web,viajes,0
1104,2025-07-14,91,15,pago_cuota,126398.96,web,viajes,0
1105,2025-09-02,15,9,atraso_pago,153469.06,oficina,gasolina,42
1106,2025-08-16,70,15,compra_tc,24360.79,telefono,servicios,0
1107,2025-07-29,47,1,retiro,116836.37,oficina,salud,0
1108,2025-09-14,78,10,deposito,273957.83,web,entretenimiento,0
1109,2025-08-05,75,13,compra_tc,415242.42,app,ecommerce,0
1110,2025-10-07,9,10,pago_cuota,168547.54,telefono,ecommerce,0
1111,2025-08-21,90,2,compra_tc,148521.36,web,restaurante,0
1112,2025-09-14,16,6,deposito,423276.49,web,supermercado,0
1113,2025-07-07,69,6,pago_cuota,25002.29,app,salud,0
1114,2025-07-29,61,1,compra_tc,113497.49,web,gasolina,0
1115,2025-07-11,10,7,compra_tc,95218.83,web,entretenimiento,0
1116,2025-08-02,50,8,deposito,190642.7,telefono,salud,0
1117,2025-07-06,3,2,apertura,0.0,telefono,ecommerce,0
1118,2025-09-17,77,8,compra_tc,409931.34,telefono,restaurante,0
1119,2025-08-01,94,9,retiro,81986.3,oficina,servicios,0
1120,2025-08-20,70,6,deposito,244135.63,app,supermercado,0
1121,2025-09-13,81,5,apertura,0.0,telefono,servicios,0
1122,2025-08-27,51,12,atraso_pago,354471.21,oficina,gasolina,49
1123,2025-09-25,19,9,deposito,53048.21,oficina,salud,0
1124,2025-07-26,42,13,deposito,211281.44,app,gasolina,0
1125,2025-10-06,35,12,apertura,0.0,app,ecommerce,0
1126,2025-08-15,46,11,pago_cuota,121572.48,web,gasolina,0
1127,2025-10-06,26,9,compra_tc,83626.14,oficina,servicios,0
1128,2025-07-29,69,1,compra_tc,106646.71,telefono,restaurante,0
1129,2025-07-04,93,11,atraso_pago,111254.99,app,gasolina,18
1130,2025-09-19,64,3,retiro,58949.67,oficina,viajes,0
1131,2025-10-07,37,9,compra_tc,146244.07,telefono,restaurante,0
1132,2025-07-13,84,11,deposito,561347.11,oficina,salud,0
1133,2025-08-08,49,2,pago_cuota,85707.97,app,supermercado,0
1134,2025-07-15,21,12,compra_tc,115685.23,web,supermercado,0
1135,2025-07-29,74,4,cancelacion,0.0,oficina,ecommerce,0
1136,2025-07-29,64,4,compra_tc,144008.23,telefono,ecommerce,0
1137,2025-09-13,5,2,compra_tc,64187.93,app,viajes,0
1138,2025-08-01,100,15,deposito,187117.06,web,salud,0
1139,2025-07-02,70,3,retiro,91121.62,telefono,servicios,0
1140,2025-08-16,90,13,compra_tc,322215.17,telefono,supermercado,0
1141,2025-09-16,4,3,deposito,98895.1,telefono,supermercado,0
1142,2025-09-22,39,1,deposito,388459.88,oficina,supermercado,0
1143,2025-07-22,35,6,compra_tc,151982.16,app,servicios,0
1144,2025-09-13,1,8,compra_tc,74939.83,telefono,supermercado,0
1145,2025-07-27,24,12,deposito,78133.7,oficina,gasolina,0
1146,2025-09-05,57,3,compra_tc,630376.14,app,salud,0
1147,2025-09-19,100,5,apertura,0.0,app,restaurante,0
1148,2025-08-25,70,1,atraso_pago,282149.5,oficina,restaurante,39
1149,2025-09-30,41,10,cancelacion,0.0,oficina,viajes,0
1150,2025-10-01,54,7,compra_tc,1031357.47,telefono,gasolina,0
1151,2025-07-21,46,10,cancelacion,0.0,app,supermercado,0
1152,2025-08-16,60,13,pago_cuota,108885.08,web,supermercado,0
1153,2025-09-18,60,1,compra_tc,131358.29,oficina,ecommerce,0
1154,2025-10-09,57,12,compra_tc,272179.95,app,ecommerce,0
1155,2025-08-28,31,11,compra_tc,261457.54,app,viajes,0
1156,2025-09-22,84,9,retiro,110962.2,telefono,supermercado,0
1157,2025-07-06,24,8,pago_cuota,131199.14,web,viajes,0
1158,2025-07-19,89,7,compra_tc,241046.94,telefono,gasolina,0
1159,2025-08-26,36,10,deposito,57706.73,web,restaurante,0
1160,2025-09-07,85,15,compra_tc,125505.86,web,supermercado,0
1161,2025-07-03,30,7,deposito,61667.78,oficina,salud,0
1162,2025-07-01,24,5,pago_cuota,198803.28,app,servicios,0
1163,2025-08-27,30,5,atraso_pago,91269.3,app,gasolina,58
1164,2025-08-07,86,11,atraso_pago,48753.62,app,supermercado,39
1165,2025-07-15,92,13,pago_cuota,74697.8,web,servicios,0
1166,2025-08-03,7,5,pago_cuota,144553.62,app,salud,0
1167,2025-08-30,35,1,pago_cuota,112780.26,oficina,ecommerce,0
1168,2025-08-04,55,8,retiro,42957.43,web,viajes,0
1169,2025-09-02,92,12,compra_tc,49345.01,web,ecommerce,0
1170,2025-07-25,14,11,compra_tc,171399.6,web,restaurante,0
1171,2025-07-24,10,1,compra_tc,108386.88,web,ecommerce,0
1172,2025-07-12,80,4,pago_cuota,108684.01,oficina,supermercado,0
1173,2025-07-18,16,15,pago_cuota,116433.65,app,salud,0
1174,2025-07-15,54,9,atraso_pago,197933.32,oficina,ecommerce,41
1175,2025-09-18,95,14,compra_tc,294449.43,app,supermercado,0
1176,2025-07-27,89,9,pago_cuota,144265.82,oficina,restaurante,0
1177,2025-09-10,77,5,retiro,78030.15,telefono,servicios,0
1178,2025-08-29,70,4,atraso_pago,149040.59,telefono,salud,5
1179,2025-08-15,44,3,pago_cuota,102681.84,telefono,ecommerce,0
1180,2025-09-27,73,3,pago_cuota,41236.09,telefono,viajes,0
1181,2025-07-17,45,12,compra_tc,349536.17,web,viajes,0
1182,2025-10-01,100,5,apertura,0.0,web,salud,0
1183,2025-08-22,56,10,compra_tc,654635.45,oficina,viajes,0
1184,2025-07-08,84,1,apertura,0.0,oficina,ecommerce,0
1185,2025-09-17,82,5,deposito,85742.81,telefono,ecommerce,0
1186,2025-07-27,57,6,deposito,154437.01,app,salud,0
1187,2025-08-15,21,7,compra_tc,944185.3,telefono,ecommerce,0
1188,2025-08-19,68,12,pago_cuota,126559.9,oficina,servicios,0
1189,2025-09-09,50,9,pago_cuota,154477.55,telefono,supermercado,0
1190,2025-07-03,33,3,compra_tc,56117.84,oficina,restaurante,0
1191,2025-10-01,91,15,deposito,216972.0,telefono,servicios,0
1192,2025-09-02,7,2,cancelacion,0.0,app,servicios,0
1193,2025-08-13,70,14,deposito,480681.24,telefono,viajes,0
1194,2025-08-22,15,3,retiro,63715.63,app,supermercado,0
1195,2025-07-24,82,12,compra_tc,123325.01,app,salud,0
1196,2025-08-29,32,9,pago_cuota,58996.08,oficina,entretenimiento,0
1197,2025-07-03,75,12,compra_tc,89696.39,app,viajes,0
1198,2025-07-20,20,7,deposito,51286.01,web,supermercado,0
1199,2025-08-15,88,9,apertura,0.0,web,ecommerce,0
1200,2025-07-15,15,13,deposito,562079.76,web,salud,0
